"3/4/2013,Dhan ka aagman hoga par apne paiso ko sahi tareeke se shai jagah upyog karna jane. Faaltu kharchon se yathasambhav bachein.,MESH "
"3/11/2013,Samaaj mein apki ijjat badhne wali hai jo aapke aham ko kaafi had tak santushti dega. Is baar aapki jholi mein khushiyan hi khushiyan rahengi.,VRISHCHIK "
"3/11/2013,Vyavsayik aur vaiyaktik dono hi taur par safalta aapke paas aane wali hai. Aapka aatm vishwaas apko kathin se kathin karyo ko poora karne ki shakti dega.,DHANU "
"3/11/2013,Apne kadmo ko sahi disha mein badhaein. Lalach karne ki wajah se aap kuch kho na dein. Ye aapke liye hanikarak ho sakta hai.,MAKAR "
"3/11/2013,Aapne apne upar kaafi karya bhaar le liya hai aur aap unko poora karne ke liye jee jaan se lag gae hain. Aapki mahatvakanchaein aapko aage le jaengi.,KUMBH "
"3/11/2013,Pariwar ki taraf se  kaafi khushiyan milne wali hain. Aap apr ishwar ka ashirwaad hai. Agar kisi rishtedaar ki surgery hone wali hai to wo safal hogi.,MEEN "
"3/12/2013,Aapke rishton me najdeeki aur garmahat dono bani rahengi. Aap apne priyajano ke sath kuch ache pal bitaenge. Aaj ka din kafi acha rahega.,MESH "
"3/12/2013,Aaj apke andar samaajik karya ya kisi jaruratmand ki madad karne ka vichaar aaega. Yatharthwadi bane rahein.,VRISHABH "
"3/12/2013,Aapke swabhaw mein badlaav aa sakta hai. Aapke karibi logo ke liye aapse baat karna kathin hoga. Aap yoga tatha dhyan ko vikalp le sakte hain.,MITHUN "
"3/12/2013,Aapko tarkik tathaa vyavahar kushal hona padega. Saawdhani bartein warna aapki safalta aur khushiyan apko ghamandi bana sakti hai. ,KARK "
"3/12/2013,Aapke saamne kaafi chunautiyan aane wali hain khas kar aapke rishton mein. Ghar mein hone wali pareshaniyon se bachein.,SIMH "
"3/12/2013,Apna bahumulya samay jhagron me barbad na karein. Ye samay hai apni sambhavnaon ko pehchanne tatha upyog mein laane ka.,KANYA "
"3/12/2013,Aapko apne swasthya pe dhyan dene ki jarurat hai. Behtar hoga ki aap khane pe ehtiyaat bartein tatha vyayaam karna shuru karein.,TULA "
"3/12/2013,Sitare aapke taraf hain aur aap par ishar ki anukampa hai. Paisa aur vikaas dono hi aapke sath hain. Jeevan mein aage badhte chalein.,VRISHCHIK "
"3/12/2013,Anchahe sujhao tatha upayon se door rahein. Bina kuch soche samjhe aage badhna murkhtapurn hoga. Ruke dekhein fir aage badhein.,DHANU "
"3/12/2013,Aapko ye samajhna hoga paisa hi sabhi paap ki jad hai. Aisa kuch bhi na karein jo ghar mein uljhanein paida kar sakta hai.,MAKAR "
"3/12/2013,Samay ke sath aapse apekshaein bhi badhti jaa rahi hain. Aap un sabko khushi se pura kar paenge. Vikaas ke liye bahut hi uttam samay hai.,KUMBH "
"3/12/2013,Apka dimaag bhawnaon ke adheer rahega. Aap antar rashtriya darze par logo se sampark mein hain. Vikaas poori tarah aapke kshetra mein hai.,MEEN "
"3/13/2013,Aap aane wale samay ke liye bahut tezi se aage badh rahein hain. Yah kaafi mahatvapoorn sthiti hai jaha bhautik tatha paarlaukik unnati ek sath aaengi.,MESH "
"3/13/2013,Aane apne aapko poori tarah se karyakshetra mein jhonk diya hai. Aap naye mitra banenge. Jeewan mein kisi naye pyaar ke aane ki sambhavna hai.,VRISHABH "
"3/13/2013,Bhanatmak roop se aap par kaafi tanav rahega jiski wajah se aapke swasthya pe asar pad sakta hai. Acha rahega ki aap aap shaant aur dheer bane rahein.,MITHUN "
"3/13/2013,Aapki sakaratmak soch tatha drishti apki sabhi gatiwidhiyon par acha asar daalne wali hai. Ye aapke karya tatha ghar par acha asar dalegi.,KARK "
"3/13/2013,Rishton ki ahmiyat ko samjhna jaruri hai. Par fir bhi agar apko isse kuch nahi mil paa raha to nirutsahit na ho. Aako kuch na kuch acha jarur seekhenge.,SIMH "
"3/13/2013,Aap kisi aise vyakti se mil sakte hain jiska aap par kafi acha prabhav padega. Is wajah se aapki jeewan mein ache badlav aaenge.,KANYA "
"3/13/2013,Aapne aage badhne ke liye kaafi nipun aur naveen vichaar soch rakhe hain. Ye apko aapke sapne ashaein tatha lakshya ko poora karne me madad karenge.,TULA "
"3/13/2013,Aapne apne aap ko prarthna aur dhyaan ki taraf mod diya hai. Ye aapke ishwar par aseem vishwaas ko darshata hai.,VRISHCHIK "
"3/13/2013,Aapka acha vyavahar apko rishton ki jatiltaon se bahar nikalega. Vyavsayik tatha vaiyaktik drishti se vikaas hoga.,DHANU "
"3/13/2013,Aapke yojna mein kuch badhaein aa sakti hain jisse ki aapke andar aane wale kal ko lekar dar aa sakta hai. Parivartan hona anivarya hai.,MAKAR "
"3/13/2013,Aap apna samay aur batua dono dekh kar apni jimmedariya poori karne mein lage hain. Aapke sampark kaafi prabuddh hone wale hain.,KUMBH "
"3/13/2013,Aapko santwana tatha sahanubhuti ka abhaas hoga. Sath hi aapko vyaavsayik taur par dayitwa ka nirwaah karna padega.,MEEN "
"3/14/2013,Pariwaarik jeewan sukhad hoga lekin aap apne kaam me itne vyast rahenge ki aap parijano ke liye paryapt samay nahi nikal paenge.,MESH "
"3/14/2013,Aane apne aapko poori tarah se karyakshetra mein jhonk diya hai. Aap naye mitra banenge. Jeewan mein kisi naye pyaar ke aane ki sambhavna hai.,VRISHABH "
"3/14/2013,Chahe anchahe aap galat logon ke beech mein aa sakte hain. Ache mizaaz mein na hone ki wajah se aapko sab kuch galat lag sakta hai.,MITHUN "
"3/14/2013,Aapko apni kaabiliyat par poora bharosa hai par aapke aspas ke log bhi aapki himmat aur takat ban sakte hain. Khushiyan aapki jholi mein aaengi.,KARK  "
"3/14/2013,Pariwaar aur doston ke sath kuch halke-fulke pal honge. Aapka samay doosron ki madad karne mein jaega. Kabhi kabhi aap bhawuk bhi ho sakte hain.,SIMH "
"3/14/2013,Apne soche hue vicharon pe amal karne ka sahi samay aa gaya hai.Ye waqt aapko kuch sikhane wala hai. Samay ka sadupyog karein.,KANYA "
"3/14/2013,Aap apne apko kritagya mehsoos karenge. Apne aas paas ke mahaul ko aap kaafi pasand karne wale hain.  Aap aaram ki zindagi ke talash mein rahenge.,TULA "
"3/14/2013,Fizaaon mein pyaar hai jo aapko aage ki taraf le jaega. Aap par aashirwaad bana hua hai aur sitare aapke taraf hain.,VRISHCHIK "
"3/14/2013,Satta unnati aur darza teeno hi lagataar badhte rahenge. Apne lakshya pe nazar banae rakhein. Aane wala samay uttam rahega.,DHANU "
"3/14/2013,Aap aarthik taur par kaafi acha karne wale hain. Aap un unchaiyon pe pahuchne wale hain jahan apko lagega ki aapne duniya mutthi mein kar li hai.,MAKAR "
"3/14/2013,Jeewan ne aapko kai cheezein sikhai hain. Ye kaafi mahatvapurn  sthiti hogi jahan aapko apne awsaron ka poora fayda uthana hai.,KUMBH "
"3/14/2013, Aapko santwana tatha sahanubhuti ki anubhuti hogi. Aapke karyakshetra ki taraf se aapse jimmedari ki apeksha hai.,MEEN "
"3/15/2013,Apne priyajano ki taraf se udassenta se bachein. Apne sunahre palo ko sajo ke rakhein. Ye aage kaam aane wale hain.,MESH "
"3/15/2013,Apne mitron ke saath kuch samay bitaein. Thoda samay mauj masti ke liye nikalein. Ye daur pariksha ka hai islie dheer aur shaant bane rahein.,VRISHABH "
"3/15/2013,Poorn Chandrma is baar aapke kshetra mein hai aur yah mahatvapoorn ho sakta hai. Aapki soch ab shayad yatharthwaadi nahi ho sakti.,MITHUN "
"3/15/2013,Aap apne purane beete hue khushnuma palon ko kaafi yaad karte hain. In sab se bahar niklein aur aage ki or badhein.,KARK "
"3/15/2013,Aap apne charon taraf khushiyan laane ki har sambhav koshish kar rahe hain. Iske liye aap ache saude bhi kar rahe hain.,SIMH "
"3/15/2013,Paison ko kabhi bhi apne jeewan mein itni ahmiyat naa dein. Aapka pariwaar apke liye isse jyada mahatvapurn hai.,KANYA "
"3/15/2013,Aap ek hi cheez ko dobara aur baar baar karte rehte hain. Ye aapke karyakshetra ko aur vyast banaega. Aapko ab aaram karne ki jarurat hai.,TULA "
"3/15/2013,Aapka vartmaan samay aapko unnati aur jeet ki raah par le jaa raha hai. Swasthya acha rahega aur aap apne parijano ke saath acha samay bita paenge.,VRISHCHIK "
"3/15/2013,Buddha ki aapki dashaa mein hone ki wajah se aap ke sanchaar tatha sampark ke kshetra mein vistaar hote rahenge.,DHANU "
"3/15/2013,Aapke paas naye vichaar tatha nayi yojnaein hain lekin aap samaj nahi paa rahe ki kahan se shuru karein. Aapko aankalan karne ki jarurat hai.,MAKAR "
"3/15/2013,Aap ab naye lakshya ki or badhte jaa rahe hain. Apne pariwaar vaiyaktik tatha vyavsayik maslon ke beech aap ache se santulan bana paenge.,KUMBH "
"3/15/2013,Aap srijanatmak roop se kaafi upar jaane wale hain. Samay aake anukool hoga. Aapke liye aage badhne ka samay aa gaya hai.,MEEN "
"3/16/2013,Aapka jhukaaw chintansheel jeewan ki or ho gaya hai. Lekin iske saath hi aapko gharelu maslon pe bhi kaam karne ki jarurat hai.,MESH "
"3/16/2013,Aap apne srijantamak vyavahaar ke liye apne doston aur sahkarmiyo ke beech jaane jaenge. Aaj aap apne aas paas ke logo ki tareef paenge.,VRISHABH "
"3/16/2013,Aapko lagega ki aapko jaisa hona chahiye aap waise nahi hain. Aap aaj ke din khud ko snehi aur hansmukh banae rakhenge.,MITHUN "
"3/16/2013,Rozgaar mein badhotari hogi. Sampatti ya kisi anya prakar ke uphaar milne ki sambhavna hai. Aapko jeewan ke sundar hone ka ehsaas hoga.,KARK "
"3/16/2013,Aap apne priyajano ke prem tatha unki sewa se abhibhoot hoke bhanatmak rahenge. Ye sambandhon mein pyaar laega.,SIMH "
"3/16/2013,Aapke aur aapke saathi ke beech aarthik maslon mein bahas ho sakti hai. Chote chote jhagron me padne se bachein.,KANYA "
"3/16/2013,Aapke kshetra mein karya aur prem ka aagaman hoga. Aapki prathmiktaein vyaapaar se sambandhon ki taraf ho sakti hai.,TULA "
"3/16/2013,Aap uchcha tareeke ki baithak aur conference mein shaamil ho sakte hain. Antar rashtriya bhraman ki bhi sambhavnaein hain.,VRISHCHIK "
"3/16/2013,Alag alag tarah ki soch aapke dimag mein aa sakte hain. Apne lakshya se bhatke nahi. Is baar halka padna aapki madad karega.,DHANU "
"3/16/2013,Aaj aap samajik karyon ke liye samay nikal sakte hain. Aap bagwaani yaa fir jangal ki sair ke liye nikal sakte hain.,MAKAR "
"3/16/2013,Is mahine aapke sath kaafi utaar chadhaw hone ki sambhavna hai. Apne parijano aur apne pariwaar ke sath samay vyateet karne se apka tanaw kuch kam hoga.,KUMBH "
"3/16/2013,Vitt aur dhan realty stocks partnerships loans ya kisi anya prakar ke sunahre awsar is baar aapke haath aa sakte hain.,MEEN "
"3/17/2013,Aap alag alag dishaon mein ek saath aage badhne ki sochenge. Lekin ye sab kuch karna abhi aapke hit mein nahi hoga. Aankalan karne ki jarurat hai.,MESH "
"3/17/2013,Aap apne samarthyanusaar har jagah sampark kar rahe hain. Aap samay rehte apne deadlines ko poora karne mein safal honge.,VRISHABH "
"3/17/2013,Aap naye contracts tatha saudon par kam kar sakte hain. Kisi bbhi tarah ki dhoke se bachne ke liye aap har tarah se ehtiyaat barat rahe hain.,MITHUN "
"3/17/2013,Vyavsayik taur par aapke parishram ki pehchan hogi aur uska fal milega. Bhagwaan pe bahrosa rakhein aur aage badhte rahein.,KARK "
"3/17/2013,Aap is samay jyada kharcheele ho sakte hain aur kuch aisi cheezein khareed sakte hain jinki jarurat nahi hai. Faltu kharchon se bachein.,SIMH "
"3/17/2013,Media mein kaam karne waale logon ke liye bahut hi anukool samay hai. Aap poori mehnat aur imaandaari se karne wale hain.,KANYA "
"3/17/2013,Rachnatmak taur par kaam karne wale logon ko unke prayas ke liye  puraskrit kiya jaa sakta hai. Ye vetan mein badhotari ya koi uphaar bhi ho sakta hai.,TULA "
"3/17/2013,Yojnaon mein vikaas hoga. Aapka swasthya acha hai aapke swabhaw me badlav aaega aur aap sakaratmak urza ka anubhaw karenge.,VRISHCHIK "
"3/17/2013,Latke hue masle sulajh sakte hain. Naye projects ke liye majboot neew rakhi jaa sakti hai. Jyada aakramak na ho.,DHANU "
"3/17/2013,Aap apne swabhaw  haw bhawaur acharan ko aur nikhaarne ka soch sakte hain. Aaj aap kuch apoorn karya bhi poora kar sakta hain.,MAKAR "
"3/17/2013,Kisi pustakalaya ya bookstore mein jaake darshan shashtra tatha manovigyaan ki kitabein padhein. Aaj ka din gyan badhane ke liye kaafi upyyukt hai.,KUMBH "
"3/17/2013,Raftaar badhane ka samay aa gaya hai. Apne aur apne saathi ke beech ki galatfahmi ko door karne ki koshish karein. Han lekin shabdon ka dhyan rakhein.,MEEN "
"3/18/2013,Jahan ek taraf aapki aakanchaein poori hone wali hain wahin aapke andar bechaini bhi hai. Samajik taur par milna julna ho sakta hai.,MESH "
"3/18/2013,Apko apna dhyaan rakhne ki jarurat hai. Apni adaton se bahar niklein aur vyayam ki taraf dhyan kendrit karein. Acha khane ki aadat dalein.,VRISHABH "
"3/18/2013,Aapke andar sochne ki samajh hai aur apko apne andar ke bachche ko jagane ki jarurat hai. Befikri ke din jeeyein.,MITHUN "
"3/18/2013,Agar aapko milna julna pasand nahi hai to na karein lekin jhagron aur bahason se door rahein. Apni bhawnaon ko lekar imaandaar rahein.,KARK "
"3/18/2013,Apne puraane bichde doston ko yaad karein aur unse baatein karein jinse apne bahut samay tak baat nahi ki hai. Aaj log aapko sunenge.,SIMH "
"3/18/2013,Aisho - araam ka jeewan jeeyein  lekin apne samarthya anusaar hi. Kaafi mehnat karne ke baad ye araam karna aapke liye acha rhega.,KANYA "
"3/18/2013,Aapko pariwaar ya doston ke beech kisi shaadi pe bulaya jaa sakta hai. In sab ke bawjood bhi aap apne karyakshetra mein acha kar paenge.,TULA "
"3/18/2013,Aaj khud ko apna saathi banaein. Aap chandra ki dasha ki taraf badh rahein hain islie apne aap ko dhakele nahi. Vitamin C lena acha rahega.,VRISHCHIK "
"3/18/2013,Dosti aapke dimaag pe aaj chhayi rahegi. EK aisa dost dhundhein jo aapke bure samay mein aapka kandhe se kandhe milake sath de.,DHANU "
"3/18/2013,Aaj koi mahila sahkarmi karya mein aapki madad kar sakti hai. Karyakshetra ki raf se aaj aap kaafi had tak santusht rahenge.,MAKAR "
"3/18/2013,Aap naye reeti - riwajon ko seekhna chahenge. Apne man ko thoda khulapan dein. Aap kaafi achcha mehsoos karenge.,KUMBH "
"3/18/2013,Agar apke aur apke dost ke beech kisi bat ko lekar bahas hoti hai to behtar hoga ki apne dost ko baat rakhne ka mauka dein.,MEEN "
